110	0.766	0.0	0.0	0.734	0.766	0.691	0.0157	0.0157	0.6902	0.691
111	0.646	0.0	0.0	0.614	0.646	0.6906	0.0156	0.0156	0.6895	0.6906
112	0.718	0.0	0.0	0.718	0.718	0.6908	0.0154	0.0154	0.6898	0.6908
113	0.566	0.0	0.0	0.566	0.566	0.6897	0.0153	0.0153	0.6887	0.6897
114	0.648	0.0	0.0	0.648	0.648	0.6894	0.0152	0.0152	0.6883	0.6894
115	0.64	0.0	0.0	0.64	0.64	0.6889	0.015	0.015	0.6879	0.6889
116	0.544	0.0	0.0	0.544	0.544	0.6877	0.0149	0.0149	0.6866	0.6877
117	0.666	0.0	0.0	0.666	0.666	0.6875	0.0148	0.0148	0.6865	0.6875
118	0.59	0.0	0.0	0.59	0.59	0.6867	0.0147	0.0147	0.6856	0.6867
119	0.602	0.0	0.0	0.602	0.602	0.6859	0.0145	0.0145	0.6849	0.6859
120	0.67	0.0	0.0	0.67	0.67	0.6858	0.0144	0.0144	0.6848	0.6858
121	0.636	0.0	0.0	0.636	0.636	0.6854	0.0143	0.0143	0.6844	0.6854
122	0.628	0.0	0.0	0.628	0.628	0.6849	0.0142	0.0142	0.684	0.6849
123	0.684	0.0	0.0	0.684	0.684	0.6849	0.0141	0.0141	0.684	0.6849
124	0.73	0.0	0.0	0.73	0.73	0.6853	0.014	0.014	0.6843	0.6853
125	0.67	0.0	0.0	0.67	0.67	0.6852	0.0138	0.0138	0.6842	0.6852
126	0.654	0.0	0.0	0.654	0.654	0.6849	0.0137	0.0137	0.684	0.6849
127	0.704	0.0	0.0	0.704	0.704	0.6851	0.0136	0.0136	0.6841	0.6851
128	0.684	0.0	0.0	0.684	0.684	0.6851	0.0135	0.0135	0.6841	0.6851
129	0.72	0.0	0.0	0.72	0.72	0.6853	0.0134	0.0134	0.6844	0.6853
130	0.714	0.0	0.0	0.712	0.714	0.6856	0.0133	0.0133	0.6846	0.6856
131	0.692	0.0	0.0	0.694	0.692	0.6856	0.0132	0.0132	0.6847	0.6856
132	0.666	0.0	0.0	0.668	0.666	0.6855	0.0131	0.0131	0.6846	0.6855
133	0.826	0.0	0.0	0.838	0.826	0.6865	0.013	0.013	0.6857	0.6865
134	0.734	0.0	0.0	0.738	0.734	0.6869	0.0129	0.0129	0.6861	0.6869
135	0.838	0.0	0.0	0.848	0.838	0.688	0.0128	0.0128	0.6873	0.688
136	0.742	0.0	0.0	0.744	0.742	0.6884	0.0127	0.0127	0.6877	0.6884
137	0.844	0.0	0.0	0.85	0.844	0.6895	0.0126	0.0126	0.6889	0.6895
138	0.758	0.0	0.0	0.768	0.758	0.69	0.0125	0.0125	0.6895	0.69
139	0.886	0.0	0.0	0.888	0.886	0.6914	0.0124	0.0124	0.6909	0.6914
140	0.738	0.0	0.0	0.742	0.738	0.6918	0.0124	0.0124	0.6913	0.6918
141	0.75	0.0	0.0	0.75	0.75	0.6922	0.0123	0.0123	0.6917	0.6922
142	0.726	0.0	0.0	0.732	0.726	0.6924	0.0122	0.0122	0.692	0.6924
143	0.644	0.0	0.0	0.644	0.644	0.6921	0.0121	0.0121	0.6916	0.6921
144	0.716	0.0	0.0	0.716	0.716	0.6922	0.012	0.012	0.6918	0.6922
145	0.61	0.0	0.0	0.61	0.61	0.6917	0.0119	0.0119	0.6912	0.6917
146	0.648	0.0	0.0	0.648	0.648	0.6914	0.0118	0.0118	0.6909	0.6914
147	0.774	0.0	0.0	0.774	0.774	0.6919	0.0118	0.0118	0.6915	0.6919
148	0.736	0.0	0.0	0.736	0.736	0.6922	0.0117	0.0117	0.6918	0.6922
